# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
2.605000985389855472e+01 2.593453533015010137e+01 3.833409966914020117e+01 3.813942298895920402e+01 1.601615220228514147e+01 1.628813413097030605e+01 -4.063565031318609613e+02 -4.213737099538855659e+02 -4.511159945445102721e+02 -7.429170459709145007e+02
1.548208751992759176e+02 1.562249575246043491e+02 1.247818920379030772e+02 1.258732873137857240e+02 5.611915447758416065e+01 5.754372662996703269e+01 -4.483417407276570543e+02 -5.098473375585942335e+02 -5.473870710659761016e+02 -1.239047642282583729e+04
1.272426752433154995e+01 1.316402742254492253e+01 1.236439723859965589e+01 1.253615647993897042e+01 2.974560886810881488e+00 3.905505774189862223e+00 -3.904074372603955112e+02 -3.922825794785910603e+02 -3.955099717169076712e+02 -4.632222101274923602e+02
2.100560972399739512e+01 2.351508999344353512e+01 2.982155902706341166e+01 3.254604402006751229e+01 1.439215618664111140e+01 1.189958591022056922e+01 -4.162072978627420525e+02 -4.214073508190971893e+02 -4.295304940999125165e+02 -6.301407067426134745e+02
9.161886156063187059e+01 9.207484870743508054e+01 7.098512130605632819e+01 7.151869770748834299e+01 2.433235303050338771e+01 2.448851838669927261e+01 -5.064635022465837437e+02 -5.159501805516694048e+02 -5.166545586077641019e+02 -4.579676485892928213e+03
7.014427834580078525e+01 7.099409791696669458e+01 5.762785329375415699e+01 5.851888124414652026e+01 1.929182560353317655e+01 1.970741610953158585e+01 -4.669125060925236994e+02 -4.690012539609878672e+02 -4.713667841871758242e+02 -2.854305350253815959e+03
9.241198221594466133e+01 9.358817459032816544e+01 7.511843034186321688e+01 7.651600462116620349e+01 2.386866111284620118e+01 2.399953437161053316e+01 -6.212790749410648914e+02 -6.399878786410434941e+02 -6.465436110564462524e+02 -4.680335148815221146e+03
1.602659805642633373e+01 1.529665357301019313e+01 1.168699766392315276e+01 1.095996221528998404e+01 5.481131092348286771e+00 4.817407540338921379e+00 -3.893782702710834087e+02 -3.918648421046952990e+02 -3.922284569833713590e+02 -5.055659003989057965e+02
1.231876911158731502e+02 1.229645579446048487e+02 1.224397474802103005e+02 1.213647594556955767e+02 9.373906333670953472e+01 9.482556559586063827e+01 -1.261424133367280774e+03 -1.316154201021143763e+03 -1.466623448044495262e+03 -7.980461041536751509e+03
2.540237631497182491e+01 2.597882238108713437e+01 3.223034996029110033e+01 3.293670544266318956e+01 1.116251906286088946e+01 1.036255908912069046e+01 -3.780593808672610407e+02 -3.799060327902980134e+02 -4.037267287666779794e+02 -6.952399488411975881e+02
3.173575349690028080e+00 3.705254467646562855e+00 4.752805688557130814e+00 5.357431962425555305e+00 2.835620874865690144e+00 2.278594230676770138e+00 -3.678326975686442779e+02 -3.693764679607983226e+02 -3.695360138599739344e+02 -3.719601448168790512e+02
