# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
7.599425247325217470e+01 5.956445693762417193e+01 1.843551095502651549e+01 7.461703133055183734e+00 -1.130141453096793036e+00 -1.691907503063518092e+01 -2.875572803375142030e+03
1.875542289156846323e+02 1.564901693555836744e+02 3.499157030431439352e+01 4.347392121787886587e+00 -2.237084983307573438e+01 -2.712216021978701974e+01 -1.757630399096946348e+04
2.029817456369212891e+02 1.715643023684463913e+02 3.551188673646433358e+01 4.560943058309083753e+00 -2.437323029016100406e+01 -2.905617976071395603e+01 -2.058880412979685207e+04
1.486227815976049840e+02 1.349958870515930300e+02 1.560330759105907283e+01 5.458012474221788146e+00 -2.160620948621917670e+00 -7.493781149753715454e+01 -1.103237520379564012e+04
1.390261061725108220e+02 1.019255461112593366e+02 4.113947988000607126e+01 5.492659274109106704e+00 -2.747098272418313769e+01 -2.669977930095415886e+01 -9.652138697636071811e+03
1.432746166066073670e+02 8.861014302383551922e+01 5.971113219112291404e+01 6.705684312022348159e+00 -9.763948781640688424e+01 -4.236362176558972692e+01 -1.025181748077610973e+04
2.051337840949027793e+02 1.819091345420509640e+02 2.647387880527874771e+01 4.722789608607346423e+00 -1.361955061631530839e+01 -1.610096220648433629e+01 -2.102794428743803655e+04
9.897622905649049585e+01 6.535862135422647157e+01 3.691293508840106341e+01 7.085083259034793635e+00 -2.921995246337512242e+01 -1.607029262092680710e+01 -4.886156558012382447e+03
2.013734918943766843e+02 1.947278283013025941e+02 7.693962101147556965e+00 4.782905707528214201e+00 1.676223875540477026e+00 -1.480667115168229429e+03 -2.026365121775824082e+04
2.025340661260877653e+02 1.856951682311261891e+02 1.930445434852518716e+01 4.754877230457162263e+00 -6.227737529017097096e+00 -3.465444756253985048e+01 -2.049803356967418949e+04
1.699654914594928528e+02 1.508709639208197189e+02 2.179856307708205065e+01 5.333851320009086017e+00 -7.778309429570530398e+00 -3.739284990753869806e+02 -1.443214374242441409e+04
1.509523725170559203e+02 1.392838771046622242e+02 1.338332460705140825e+01 5.282716362813248523e+00 -7.816762662225018587e-01 -4.298121457628358399e+00 -1.138131898315495710e+04
7.964535812063154196e+01 7.917300780984309938e+01 5.491697397977759465e-01 6.490473621620403755e+00 5.023613563876535792e+00 -1.275893911609184954e+02 -3.159701133972770094e+03
1.344336863665152464e+02 1.292924389454672678e+02 5.931693768955036639e+00 5.358343334508536948e+00 2.901476441454486022e+00 1.204879439507045902e+00 -9.024217613936240014e+03
1.751885122903349270e+02 1.121232065882665694e+02 6.914467232151177711e+01 6.252193149663153982e+00 -1.218750609145962471e+02 -6.248396187953326830e+01 -1.533351701814135959e+04
1.676221778608941690e+02 1.524580532348971929e+02 1.738109719690599775e+01 5.333588187506303591e+00 -3.848075895464081242e+00 -7.030331218282304917e+02 -1.403660685430556259e+04
1.418582548358361919e+02 1.416215927198724671e+02 2.740400424103305310e-01 4.839183706178213029e+00 3.385657533189057489e+00 -2.902408201595262582e+00 -1.004989183142546608e+04
8.226752838312026483e+01 7.865178250970488705e+01 4.174602316856735662e+00 6.508917451834165036e+00 4.571421416144308303e+00 -5.427965190711172028e+01 -3.371982712024694592e+03
1.976928083923242809e+02 1.852126601775743779e+02 1.432407170647634054e+01 4.418183557400171324e+00 -2.230386980561091192e+00 -4.231274539261269396e+00 -1.952923284391306515e+04
1.863565206854910343e+02 1.755118249308061138e+02 1.248402452651543193e+01 4.833424869041329508e+00 -7.583026803294341534e-01 -2.296237635198923854e+01 -1.735238599989187060e+04
2.301006050569927197e+02 1.946752072123335040e+02 4.013691857028103271e+01 4.737284106954843921e+00 -3.296959524329017199e+01 -4.416394438225139396e+01 -2.646115382268801841e+04
1.462824274035199892e+02 1.040303230593154922e+02 4.684471922054063242e+01 6.299616599447031007e+00 -4.062640956919265989e+01 -3.375042259826963686e+01 -1.068728388242399342e+04
1.575759924659160163e+02 1.504453481985956387e+02 8.180006609505205972e+00 4.431014397550200101e+00 1.510785434228246515e+00 1.441190151788924734e-01 -1.240310629970015725e+04
1.432784676888436479e+02 1.425092173364772634e+02 8.913882993260140442e-01 4.975238805287285793e+00 3.474058829790255931e+00 -2.229033845318508789e+00 -1.025236925052244987e+04
6.318210900906385064e+01 5.606993858238003270e+01 8.118589249227893490e+00 7.349353741524082828e+00 4.236788893179170401e+00 -4.382505264620795771e+01 -1.983999048307559178e+03
