# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
5.851077034287420986e+01 4.538750170833480979e+01 1.441103680035681656e+01 7.256504222161088258e+00 2.171611323952308048e+00 -7.885673682714244848e-02 -1.699588831282765568e+03
8.358477878582334597e+01 6.408012757527457381e+01 2.142903807531770610e+01 6.219918109706194187e+00 -2.617938313884939028e+00 -5.339187653322289506e+00 -3.481041330561993618e+03
1.510843158580826362e+01 1.179440629487014469e+01 3.638823923095415136e+00 9.581531296591666802e+00 7.879717912507588906e+00 5.785241690109857338e+00 -1.019660607160060692e+02
5.230288460209332158e+01 4.298781936266931325e+01 1.074285214016812517e+01 8.356177759944356964e+00 -4.661425623849772215e+00 -1.240881626205695198e+01 -1.355629577074427061e+03
8.208291212013006088e+01 6.160866908221061067e+01 2.251618666382396583e+01 5.821802834154464534e+00 -3.818644807695481092e+00 -6.664300022273247137e+00 -3.356635939284979031e+03
1.423874073671221936e+02 1.058659764489899402e+02 4.017628988309529348e+01 4.362395233905250969e+00 -2.264755738832610277e+01 -2.447086339421676726e+01 -1.012492059658988182e+04
1.151481366956223127e+02 8.646986900925907094e+01 3.153780763635092654e+01 5.052292473051426036e+00 -1.208203035935822101e+01 -1.625803504381655884e+01 -6.617380400461343015e+03
9.661809266184371836e+01 7.939336527435125390e+01 1.984175912876206738e+01 7.065633774435816861e+00 -2.717644848504517086e+01 -4.911480813330851447e+01 -4.655361623030790724e+03
5.949596984561854640e+01 4.870091546113462755e+01 1.224313836047511295e+01 8.101424938095107109e+00 -3.415273949475849058e+00 -1.116224333908526134e+01 -1.757718922159857357e+03
7.200641839261348309e+01 5.367418432063202260e+01 2.016532756943500004e+01 5.961205139629232264e+00 -2.195242126701427487e+00 -3.778357410578838671e+00 -2.580295853090534365e+03
4.148415094586977858e+01 3.390116630613989201e+01 8.559872534451947956e+00 8.775388046000974995e+00 2.039669026916794081e+00 -2.406567479718284108e+00 -8.483010980743359823e+02
1.080932715451056509e+02 8.319224308826973413e+01 2.735283719842472294e+01 5.697064794923704767e+00 -7.558199135003131452e+00 -1.136647100062450555e+01 -5.829911384886454471e+03
7.590561104067990073e+01 5.894298279873297730e+01 1.862660239490243086e+01 6.687514178339097448e+00 -5.241108275169388264e-01 -2.614139107315747168e+00 -2.868664601953974852e+03
3.638094979527888739e+01 2.593205009610187162e+01 1.149686821173346019e+01 5.833241553375067667e+00 1.977674227642518545e+00 -5.966633936024134499e+00 -6.496204622277831504e+02
1.349423286499418566e+02 1.013692960838497328e+02 3.692013832099229376e+01 4.714882287974509367e+00 -1.812781249511209580e+01 -2.365105032474773950e+01 -9.092549738958939997e+03
8.683709494596790535e+01 7.142536039362464351e+01 1.785303867782926446e+01 7.244955208095242405e+00 -2.417194950401566444e+01 -4.325158551219421810e+01 -3.758174237552004342e+03
