# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
9.259265209597671742e+00 8.017820516112816875e+00 1.564771989992371104e+00 1.050843811813999906e+01 8.649041481496992034e+00 6.957536185672267948e+00 -3.087659500177824157e+01
2.635664044506896886e+01 2.448085529654585457e+01 2.355797469329981908e+00 9.300019245960289282e+00 6.858418238262621536e+00 -2.639085487492258686e+00 -3.353458466662680166e+02
1.013113532998428923e+02 1.143203920514462197e+02 3.049348711444259763e+01 6.279145146210943551e+00 -2.379260387405229693e+01 -1.502108284716748017e+02 -5.120004752613738674e+03
4.148419944590560959e+01 4.237136503506044960e+01 2.393514760791203955e+00 8.163483049351230036e+00 6.715417871128063432e+00 -1.850619766663629306e+01 -8.484790007247830772e+02
9.377218821797224990e+00 9.476633204325121795e+00 8.187344907881860534e-01 1.035447648164462997e+01 9.142146723504495753e+00 5.872719886464094152e+00 -3.197571530687940822e+01
9.996680450085310099e+01 9.258195949054061202e+01 2.063340027076740668e+01 6.532240967164189449e+00 -3.140191873578877413e+00 -1.287815965895289594e+02 -4.984690599946837210e+03
6.277421676989284549e+00 6.483879939750070598e+00 1.119363241037484524e+00 1.070159723308917066e+01 9.488114216117278232e+00 7.756461804893549861e+00 -7.712610346312816390e+00
6.928979937299742708e+00 5.967433912315050826e+00 1.065612646498561578e+00 1.080060254960814525e+01 9.174660509976753531e+00 8.236897804200360440e+00 -1.201498037669651175e+01
8.563672809410493869e+01 8.598492549181618472e+01 4.152060053698041209e-01 6.579927997542858620e+00 5.272539640653261195e+00 -1.590118268500854697e+02 -3.654834198222775740e+03
2.536442959320890012e+01 2.686230617384806507e+01 1.035433226510481397e+01 8.331885592250328543e+00 3.754511195294963244e+00 -2.238799825507822661e+01 -3.096867431853710286e+02
4.641737385758329282e+01 4.634122896746778508e+01 9.190985041396003419e-02 7.960639759939033056e+00 6.648665476817178899e+00 -3.734924724200765667e+01 -1.065295896808273937e+03
3.735388369568306111e+00 4.287841387719667274e+00 6.982446525628989153e-01 1.096858964154821869e+01 1.025580404068495888e+01 9.322303678977711172e+00 5.013837973301580320e+00
7.109100356060945103e+01 7.304882744538697636e+01 2.351406527945747893e+00 7.186668611765822945e+00 5.874017710961075167e+00 -7.007126851140945689e+01 -2.514974992518238196e+03
