# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
6.005678894992131234e+01 5.780465914771788505e+01 4.476997480359534265e+00 6.949481904459153370e+00 4.899943953415608178e+00 -1.165273524399407989e+02 -1.791418548378640708e+03
4.268491142950249895e+00 3.165597101330793084e+00 1.702026549076099071e+00 1.083794574108124387e+01 9.662819136735461001e+00 9.783842080001551977e+00 2.880392790332299668e+00
2.594205942485999117e+00 2.351090513153040185e+00 5.834104845023833086e-01 1.102866164253518733e+01 1.035476353647028525e+01 1.039644698867424921e+01 8.625448873039829323e+00
1.700953342803712189e+02 1.617917363262582171e+02 1.495635197413088413e+01 1.521351076967778493e+00 -3.805407307794457683e+00 -5.088666786735830172e+00 -1.445422097086655776e+04
4.873027728077114773e+01 6.072944115629864825e+01 1.480002975726468151e+01 6.311683027648996358e+00 -1.756036098593668271e+00 -3.659214350823276174e+00 -1.175329560821365931e+03
1.401341960156979951e+02 1.378322608266659302e+02 3.670659371311108643e+00 5.354334255325121639e+00 3.551594674762483361e+00 -9.104759944194467103e-01 -9.806806045373979941e+03
4.345864882951797625e+00 3.378686763293630158e+00 1.074425889342835783e+00 1.113743479940327319e+01 9.920505347262526641e+00 1.021647301395007190e+01 2.547130318617842448e+00
4.867051639975692900e+00 4.980251656678278849e+00 1.637060877186932994e-01 1.062845948369390925e+01 9.737224399334403202e+00 9.083908615510322804e+00 1.463052759596212837e-01
5.090581570102643383e+01 7.966728383465212460e+01 3.629991816382399605e+01 5.869391445560893317e+00 -5.016740567274983675e+01 -5.302494599365844863e+01 -1.283710634984380249e+03
3.126869367317006265e+01 2.216244195561333896e+01 1.096562085930969666e+01 9.059338541579203152e+00 2.269339636532456517e+00 3.359035239618002766e+00 -4.768752009042181044e+02
1.238668030425142286e+00 1.124056687457017478e+00 4.279173331074544451e-01 1.185074776579205924e+01 1.159433406925051457e+01 1.174698267289442732e+01 1.122325186425601373e+01
6.375637816772782962e+00 4.690544848140037359e+00 1.860403982244610344e+00 1.060388352608775264e+01 9.083548211769640446e+00 9.084036646576803875e+00 -8.333977676276942859e+00
2.706718373134435751e+00 2.021055040198104447e+00 7.644283372975163582e-01 1.128579122144019209e+01 1.054734585354649923e+01 1.071625727209087842e+01 8.327238933322901104e+00
3.422884388874069828e+01 3.538897603168937422e+01 5.454296496815429940e+00 7.624261236575666345e+00 5.163268930112956845e+00 2.855675890838835329e+00 -5.738164758708360296e+02
1.664756586834845731e+00 2.247630001295926938e+00 7.472340959636289970e-01 1.162497410138830745e+01 1.139385448467582229e+01 1.132209726888975965e+01 1.060469386234966116e+01
1.103769721255529532e+02 1.520644366279742314e+02 5.250650044442306807e+01 4.103683975398817907e+00 -1.409253515578039639e+02 -1.425836103940019086e+02 -6.079547586693492121e+03
2.443887188395986509e+00 2.337281714615834449e+00 1.339942439834001797e-01 1.140597582725598436e+01 1.087625981822451493e+01 1.073662447927444852e+01 9.004108814251644333e+00
1.405731592684265649e+02 1.644477506273650533e+02 4.071842478873250570e+01 4.261732670193723926e+00 -4.737786559099763650e+01 -6.297442497981315057e+01 -9.868416152244157274e+03
7.207036890510362070e+01 5.652275450470542495e+01 2.647198373014508732e+01 7.187566530058248304e+00 -9.326864981178573544e+00 -3.478459345590248830e+01 -2.585078635949808813e+03
1.144477696542692087e+02 1.143572919674742678e+02 2.320244819577275963e-01 2.014235280577757692e+00 3.103941575676705700e+00 -1.553947358886711427e+00 -6.537155588309276936e+03
3.269274622758581383e+00 2.726407736654558267e+00 9.179375346658212864e-01 1.130129204370763674e+01 1.050250361220614614e+01 1.046366958765210953e+01 6.646322829548031663e+00
9.163162547979609940e+00 8.090210434451909904e+00 1.702767190515893203e+00 1.022987492719109603e+01 8.873318150618546341e+00 6.843631810098683488e+00 -2.999137283129342535e+01
9.871448334145976844e+01 9.852679586702180359e+01 1.498817901265647512e+00 4.987619097396018830e+00 3.878152823957224715e+00 1.749340424097658442e-01 -4.860284209576613648e+03
2.840987166521480844e+02 3.094972659700287636e+02 3.650145549380881960e+01 2.631595232940972195e+00 -3.288556967972122180e+01 -1.018755161456646078e+03 -4.034405000058971200e+04
1.368282310530060464e+01 9.430275968443842416e+00 4.742048966071918947e+00 9.749548591992819979e+00 6.842604736759593465e+00 6.641364946454105578e+00 -8.161942295641937051e+01
2.219890904405647625e+00 2.712262077923678572e+00 1.142025752924029858e+00 1.140846859138532032e+01 1.092442905871658532e+01 1.072874934426090832e+01 9.526443295323200999e+00
1.048246102082204345e+01 1.147268870521447681e+01 1.372141665262343047e+00 9.591576399025393940e+00 8.444246538208401986e+00 6.301160014567082968e+00 -4.295059341747208492e+01
1.668112307984063420e+02 1.786518325281816146e+02 1.354029412969821244e+01 4.107272205680746247e+00 -1.044029757735980724e+00 -2.392212605510773304e+00 -1.390100295913053924e+04
