# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
1.319975210096317255e+02 8.134158098765266232e+01 5.532932099134246329e+01 7.495537643378916925e+00 -1.770365094321485060e+02 -3.394063292190878656e+01 -8.699682375235030122e+03
5.684353010674594309e+00 3.531428092957265008e+00 2.352470084119075100e+00 1.087960388256830235e+01 9.369277139677135935e+00 9.501901677196771701e+00 -4.165533465927998336e+00
9.197122098772872789e+01 5.586637723427601543e+01 3.926584358465236591e+01 7.686134190437586611e+00 -1.117282982120212722e+02 -1.317758749780321104e+01 -4.217362343877761305e+03
2.175362121168069152e+01 1.375493789867705807e+01 8.755823880870869047e+00 8.614127730134043759e+00 6.161367533377022809e+00 3.851858106450684716e+00 -2.246196168015874264e+02
1.002781832091973868e+01 6.141472370956598148e+00 4.239406515026470146e+00 1.091096635597130415e+01 6.522610723203467131e+00 9.144180191292853976e+00 -3.828816902963212243e+01
7.235523790854118431e+01 4.426779457516327909e+01 3.059723844334979859e+01 8.064610353493455008e+00 -3.744698023473289084e+01 -6.941965891730954574e+00 -2.605649825291742673e+03
5.767286856004302464e+00 3.605160244263812874e+00 2.364668085669247244e+00 1.078800301129999895e+01 9.454720556839987466e+00 9.205319894262034452e+00 -4.640397730665329235e+00
3.602557609510402017e+02 2.216412511954177944e+02 1.512445380720974697e+02 3.654283984288333009e+00 -9.008214692331126798e+02 -2.778798717503906914e+02 -6.488011624809745990e+04
2.400638203412411187e+01 1.460000234930192775e+01 1.023143254287504256e+01 9.546583460867170245e+00 -4.601879363706675719e-01 5.343426982013637527e+00 -2.761627880751037765e+02
1.400596811489203475e+01 8.684581508569545250e+00 5.816197304312951566e+00 1.019607748429975658e+01 6.932256564333515669e+00 7.007067822688015646e+00 -8.609317030863149967e+01
4.405872118425584745e+02 2.736506840042703175e+02 1.826598269180979344e+02 4.592294154664954497e+00 -1.198919909625899436e+03 -8.294207616330795645e+02 -9.704655521849069919e+04
2.614522268507340819e+00 1.635040852027673131e+00 1.070692743873804531e+00 1.148983788341663903e+01 1.069498670390640349e+01 1.107141626464074413e+01 8.572537762794278038e+00
4.367495409216408575e+01 2.650915886187858561e+01 1.866887519396177098e+01 9.140081692383782652e+00 -2.974637048454086852e+01 2.015824401254014742e+00 -9.417604063672654320e+02
1.720302598109699659e+02 1.077606449358585508e+02 7.029086190206602680e+01 5.303896699262690362e+00 -6.366332810369797102e+01 -6.534828616857510042e+01 -1.478521474420585764e+04
2.387747170554893383e+00 1.458948832110503746e+00 1.012040795527274328e+00 1.178033684966646710e+01 1.098050971761518113e+01 1.157513508084345943e+01 9.139732833808213996e+00
1.111035748808288020e+02 6.879267034893828736e+01 4.624889575693251231e+01 7.543616449060825957e+00 -7.113222187469592939e+01 -2.365598787265733804e+01 -6.160011774540911574e+03
3.274806360798394422e+01 1.983530524226023672e+01 1.403353622957152602e+01 9.414841588875843215e+00 -1.384214693701801124e+01 4.209085565916934613e+00 -5.242274339272265706e+02
3.789373048342076800e+02 2.326781813944545263e+02 1.596756907978728464e+02 5.168390234507127090e+00 -2.500450647423214832e+03 -3.651694471714209840e+02 -7.178475009639756172e+04
2.744907355482292477e+00 1.678489641993172743e+00 1.161479996871129794e+00 1.161433673150177270e+01 1.057642805579114054e+01 1.128181149691079632e+01 8.223142913964268885e+00
3.974823262262966495e+01 2.506314160494358489e+01 1.607665991853122733e+01 7.998283135347191042e+00 2.750635443206328468e+00 4.286515985378085425e-01 -7.779705972022858305e+02
1.287201899460870607e+02 7.978507065318211744e+01 5.338431201051374586e+01 5.601809846820364314e+00 -3.275380795175769322e+01 -3.529991032713991217e+01 -8.272453248769312268e+03
4.238497484571892571e+00 2.605127285679480931e+00 1.783333625216908969e+00 1.144207015024766427e+01 9.983661468918290538e+00 1.092058796762573358e+01 3.007970645693532674e+00
7.496757428317229710e+01 4.617944975638960869e+01 3.137264691485135160e+01 7.071868540408400072e+00 -8.232381495907063140e+00 -9.175642658987783307e+00 -2.798078195842423611e+03
4.311830100560528400e+00 2.602748531023883594e+00 1.855220686351693571e+00 1.128647385695895267e+01 9.376749803295762575e+00 1.069378282303124195e+01 2.694461701004756904e+00
3.511421183904051446e+01 2.117900245269857251e+01 1.512239208739750573e+01 9.098476666325787221e+00 -1.437676009072972860e+01 3.504451116066655825e+00 -6.045135354294517356e+02
2.605336076937119287e+02 1.588478115484134321e+02 1.107364525165253610e+02 5.001396573869284268e+00 -1.028832966034646461e+03 -1.372018162792533928e+02 -3.392688996784144547e+04
