# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
3.389671927389476203e+00 2.105298802473791753e+00 1.404819255364217589e+00 1.150104739772346996e+01 1.052656921156258640e+01 1.102921833659139139e+01 6.245463221388520836e+00
2.427626853288301412e+00 1.501508240675004879e+00 1.011696360432640551e+00 1.171697498653315428e+01 1.098425448890390932e+01 1.146112835255628148e+01 9.043715039651434751e+00
2.552152468097642668e+01 1.581513093733460984e+01 1.060935185397969072e+01 9.666964606880616984e+00 3.130519199019509369e+00 4.810709650297027018e+00 -3.136837099117897196e+02
5.008961690253649834e+01 3.099113911986891523e+01 2.086535468495935675e+01 8.760486607894256039e+00 -7.716697563385089609e+00 -7.037645264830487690e-01 -1.242494459612380524e+03
1.611060146075944743e+01 1.000395793888220020e+01 6.678868613480781313e+00 1.019251217329352421e+01 6.240331737476865648e+00 6.640212044219995668e+00 -1.177853386046575395e+02
3.960436917224107134e+01 2.447576323080379979e+01 1.652251345520169323e+01 9.043656768889285047e+00 -2.611652523918600366e+00 1.808380028528330019e+00 -7.722626276565247281e+02
8.223639072636063929e+01 5.107551322604894750e+01 3.408291238968539005e+01 8.080245643168954217e+00 -2.900868855944822400e+01 -1.102623496245286816e+01 -3.369421578740272707e+03
4.759646196183587108e+01 2.954532317799691299e+01 1.974062706566077097e+01 8.968800891991444146e+00 -6.134990328754689415e+00 2.063211035417467087e-02 -1.120721194533189873e+03
2.139899577814128406e+01 1.330955753727016244e+01 8.851819479236752386e+00 9.949511661070198798e+00 4.702448352633116002e+00 4.688932427935545988e+00 -2.169681090473996221e+02
1.207002134664231541e+01 7.414222010404881935e+00 5.075465845011706278e+00 1.010067401903491024e+01 7.004841609504895317e+00 7.338923455263372198e+00 -6.085230654514591464e+01
6.869749845366536434e+00 4.182835164165630282e+00 2.921321443932800133e+00 1.043939603422883877e+01 8.402893072001250019e+00 8.950375249527423804e+00 -1.160633035990211148e+01
3.656469227115817233e+01 2.268402241151552801e+01 1.517712986071002312e+01 9.297721411688874227e+00 -1.029831005868038218e+00 2.591728028747442014e+00 -6.564979593331922842e+02
4.003387605870534216e+00 2.474185698193378524e+00 1.670111653124252804e+00 1.139590505967334444e+01 1.002660778421983601e+01 1.074325161745412238e+01 3.976844947635759908e+00
9.250005833826193680e+00 5.684711875022959049e+00 3.887228609649191924e+00 1.038135137528021978e+01 7.883955897546621294e+00 8.204361592334935338e+00 -3.079090285385464654e+01
3.439146407903729141e+02 2.132992821203404219e+02 1.428030509571534026e+02 4.718631369906550077e+00 -5.680632193853901981e+02 -2.624005386707277694e+02 -5.912664967387655634e+04
4.315563806015063619e+00 2.686125108949078744e+00 1.783397168695325608e+00 1.127413236893205273e+01 1.014795230391080061e+01 1.048931939918480083e+01 2.678355627161055352e+00
4.015124500382848396e+02 2.458021757812319379e+02 1.695722139792927408e+02 -6.540964616620588146e-01 -8.049059356792836297e+02 -3.435091954803743874e+02 -8.059413336676404288e+04
3.131793505143065559e+01 1.945128106048122518e+01 1.297947791912688054e+01 9.529688799659840726e+00 1.157433082797411750e+00 3.684012539065939507e+00 -4.784161268337597903e+02
