# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
2.679370852661885039e+01 2.164756712704475206e+01 5.704759518905961002e+00 9.306158317238567790e+00 6.091510082551139682e+00 3.710480829997724328e+00 -3.469610071956491311e+02
9.212232764964213061e+01 7.442882606989731187e+01 1.961414654641643551e+01 6.963771020445366666e+00 -3.627155654757247660e+00 -7.978315835772661124e+00 -4.231271224684955087e+03
9.401937227119213958e+01 7.596151426597921841e+01 2.001805417838239265e+01 6.917861801493335960e+00 -3.996925612608634992e+00 -8.412885828607032934e+00 -4.407830780025451531e+03
3.614463539370885314e+01 2.920250551320780730e+01 7.695704109597037323e+00 8.878580792132355626e+00 4.954990921479875965e+00 2.280321440102828223e+00 -6.412269327630207272e+02
4.353121315652590795e+01 3.517037807556177853e+01 9.268410991987208192e+00 8.568537042845585816e+00 4.034636803338377042e+00 1.136764398399689124e+00 -9.354928583303925507e+02
4.615603166794987544e+01 3.729106005827088666e+01 9.827271978833064026e+00 8.462481184339450735e+00 3.697291517738421796e+00 7.206098363218842451e-01 -1.053199228557341257e+03
8.686122431656387732e+01 7.017819807444891467e+01 1.849398323309575431e+01 7.097364019618329856e+00 -2.631687403862231989e+00 -6.810457136400184908e+00 -3.760445743777159350e+03
8.618100672158267628e+01 6.962862666914220711e+01 1.834915528604090085e+01 7.115335290754631004e+00 -2.506175748003203196e+00 -6.663373724501645334e+00 -3.701592558663684940e+03
8.126020753085018100e+01 6.565294220223606203e+01 1.730144753793028656e+01 7.250306648496361639e+00 -1.619701578369990180e+00 -5.624966141566021705e+00 -3.289620262869365888e+03
1.012527471478786509e+02 8.180560889896301546e+01 2.155814199939459996e+01 6.752932414896315905e+00 -5.460223800126240867e+00 -1.013770988421699926e+01 -5.114069001387069875e+03
7.755442912446778791e+01 6.265891520032185014e+01 1.651243490021484916e+01 7.357843949026561248e+00 -9.767210596734319239e-01 -4.871463853531550647e+00 -2.995354337301994292e+03
9.709878584927625411e+01 7.844947938201670468e+01 2.067370488477023827e+01 6.845749584774705632e+00 -4.609501890231429755e+00 -9.133913902122058559e+00 -4.702096705592750368e+03
5.214317894478178772e+01 4.212828415682972860e+01 1.110202031703590997e+01 8.227871319929759508e+00 2.902036762473320319e+00 -2.534084137024237293e-01 -1.347465154124712853e+03
8.269603417583419969e+01 6.681299638619537973e+01 1.760715533916033237e+01 7.210011285366929812e+00 -1.874482416127148277e+00 -5.923390522021545479e+00 -3.407326633096314254e+03
1.024086497589248808e+02 8.273950273975368930e+01 2.180425001451849454e+01 6.727963585610512887e+00 -5.701965869494986627e+00 -1.042348853394184793e+01 -5.231775371614017786e+03
5.325990500080273904e+01 4.303052589899913727e+01 1.133978708947670277e+01 8.185235210152415064e+00 2.749343659772957249e+00 -4.392365505835571504e-01 -1.406318339238211820e+03
4.215756336236685087e+01 3.406055872753964309e+01 8.975941521734938533e+00 8.624846093676437064e+00 4.208766968663596231e+00 1.352223489466589879e+00 -8.766396732169331472e+02
9.018538762408893206e+01 7.286390499215377758e+01 1.920174461865243032e+01 7.011861574395253704e+00 -3.255549758529038940e+00 -7.542040986238484734e+00 -4.054711669344532311e+03
3.773779323133640418e+01 3.048967302866229900e+01 8.034909947053101575e+00 8.810104488241831788e+00 4.759439130317035804e+00 2.036371643071595017e+00 -7.000801178764951374e+02
