# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
6.464075311476379682e+01 9.277018376133167976e+01 5.553465516115331724e+01 5.559877542035631670e+00 -1.314325270289309060e+02 -1.361946162244354923e+02 -2.077047189846404763e+03
7.436309153072961919e+01 7.751377102843717637e+01 5.876805646585892617e+01 5.860169400050661892e+00 -7.060336263396503398e+01 -1.479428652193528819e+02 -2.752768399228317321e+03
1.387862284292101833e+02 8.628216738533620855e+01 5.657326288915198376e+01 6.994807127880513953e+00 -7.492235563328651438e+01 -2.876333243697892428e+01 -9.618642309026934527e+03
1.435368132219093127e+02 1.099581339746918758e+02 8.381534589261801216e+01 5.219631272230206065e+00 -1.585096380828991016e+02 -2.002254558298611471e+02 -1.028924208317512057e+04
1.477454005182517278e+02 1.019323066800977386e+02 5.039469478672924652e+01 6.111224128435130964e+00 -3.420967396553792383e+01 -2.462967373252183023e+01 -1.090218539537379002e+04
9.651938816290876844e+01 8.451356936535717068e+01 3.735069333381241563e+01 6.033095601048496626e+00 -2.345359626379769580e+01 -2.596830671828630344e+01 -4.645829853895607812e+03
3.183107607433155550e+01 5.794709878608304621e+01 3.684997142352099786e+01 6.607027190079478807e+00 -6.112074122198104220e+01 -1.731725490929671878e+02 -4.944424102494230624e+02
1.136605154084040805e+02 1.055696853254912213e+02 8.451514965413335290e+01 5.128471956395590503e+00 -1.517083786155463656e+02 -2.641384587872513521e+02 -6.447190089676512798e+03
1.417660906998845292e+02 1.163326503903328870e+02 4.580611988102421606e+01 5.238553061151439927e+00 -3.456500889739581339e+01 -3.643731661891053619e+01 -1.003664594438842505e+04
7.603925963624627116e+01 8.489643089879015747e+01 3.593958287855775779e+01 5.732229755456208053e+00 -4.101025099105113725e+01 -4.881951448177174058e+01 -2.878818211238717140e+03
2.709233007641334012e+01 2.532040448969681279e+01 9.813889280107316537e+00 8.622457545391032596e+00 4.928099567797577407e+00 2.578647730378630154e+00 -3.548308827091470903e+02
2.493208987583438585e+01 3.964897786125899870e+01 2.244954908230561585e+01 7.319175354293109947e+00 -2.392712765838428979e+01 -3.507844418210162019e+01 -2.986382610128234205e+02
1.302579482284953372e+02 1.058200251468629034e+02 6.038323858461100002e+01 5.042971221427524853e+00 -6.895958247327347124e+01 -7.146080831944375689e+01 -8.471400246573166442e+03
5.886891640095382883e+01 3.687497828502223030e+01 2.391355185262557015e+01 8.597183148566479360e+00 -8.378507626651746421e+00 -9.208590146689541456e-01 -1.720608367335727053e+03
1.238013747665052193e+02 8.920394620791537932e+01 4.481373609952399306e+01 6.516140054680012561e+00 -6.388972139630395475e+01 -3.795652718304604889e+01 -7.651223905262819244e+03
4.817607298348993083e+01 8.528651613379778951e+01 4.774782479616379050e+01 5.811748848603738082e+00 -9.758979210932874082e+01 -2.559699817295186790e+02 -1.148300712279755771e+03
1.284047264001786175e+02 7.981495922972065671e+01 5.880624260345138055e+01 6.824290778516206579e+00 -6.184220616233147894e+01 -3.869573780219462122e+01 -8.231720589176844442e+03
6.396204971710920972e+01 9.474957804317810428e+01 4.185565214514274857e+01 5.474447568318904445e+00 -7.009515587962543748e+01 -2.643409075812594438e+02 -2.033405610231456649e+03
9.887632994237178252e+01 6.865198665769831621e+01 3.379499665885820292e+01 6.759426986904277790e+00 -1.625925693675725014e+01 -1.149088400183259751e+01 -4.876098019660864338e+03
2.866323374520562339e+01 4.787511777068370833e+01 3.376238620576140192e+01 6.776474283667262455e+00 -5.863921744202356479e+01 -1.378240114044314453e+02 -3.986241925906288657e+02
1.051579125758935191e+02 9.351332638697876121e+01 7.448727371482254966e+01 5.485553607751977090e+00 -1.133426342491942336e+02 -1.152854891524125662e+02 -5.516926996884114487e+03
1.279790130679292304e+02 8.742008892036693624e+01 4.760308721890421424e+01 5.934029212835421951e+00 -3.195129523101140734e+01 -2.191063967321658978e+01 -8.177147601145082263e+03
4.529786815205554262e+01 5.628315170658366640e+01 2.585041222449203957e+01 6.858091977884177126e+00 -9.850116100898876681e+00 -6.462636202270691399e+01 -1.013782137784985593e+03
3.936680219411792336e+01 2.809574172296410666e+01 1.297196401154462109e+01 8.802562915807564892e+00 8.380976550282568382e-01 1.616151179519765169e+00 -7.627062657198855504e+02
8.792859712489412516e+01 5.879086794188843612e+01 4.320224382682224729e+01 6.823804090577601400e+00 -2.533803583087212630e+01 -1.789386928170456059e+01 -3.853552804400450896e+03
4.147218125894528384e+01 7.703666574155403168e+01 4.648272869344702940e+01 5.999465313152346546e+00 -1.031450735026731849e+02 -2.011990745553367219e+02 -8.478046174118879890e+02
