# SNRtot_MF, SNRtot_opt,SNR220_MF, SNR220_opt, SNR200_MF,		     SNR200_opt, evidence220_200, evidence220, evidence200, nofilter
2.019149708201029370e+01 1.956101863526495777e+01 2.182722896236963805e+01 2.121562032556959210e+01 2.723831939018277914e+00 2.942318161444785751e+00 -3.823163167998430936e+02 -3.868479050157922075e+02 -3.922245660230972248e+02 -5.793613973781366440e+02
1.895309155194739503e+01 1.722542069362790329e+01 4.008282145637184612e+01 3.840414576517209611e+01 2.054060605918582993e+01 2.211037789854014690e+01 -4.126365274724555547e+02 -4.156587098130248137e+02 -4.161398598408408702e+02 -5.830311497906088789e+02
2.093011068620531745e+01 2.092822634424526385e+01 2.233724402344054738e+01 2.234324263335056671e+01 1.573122635185119522e+00 1.453805182008333308e+00 -4.251849763239798676e+02 -4.259358957273749979e+02 -4.255348475861184738e+02 -6.269872386204649501e+02
8.542465170767823679e+01 8.534043492254133412e+01 8.491481290653575797e+01 8.484070410777066229e+01 2.085997960705617160e+00 1.476810540204988031e+00 -7.116426053144442676e+02 -7.124133460019014592e+02 -7.115456291657618522e+02 -4.048991581269097878e+03
6.187545850329170349e+01 6.315828783279686576e+01 6.209624131650321033e+01 6.357819054778168066e+01 2.424279678420066020e+01 2.368556513272163144e+01 -3.975108495307044336e+02 -5.829962515341848075e+02 -8.043056633010924088e+02 -2.286092664821506332e+03
2.064143766052406903e+01 2.034245260230872177e+01 2.664047869812815961e+01 2.674416936970398595e+01 1.677293345583649753e+01 1.622723288437594391e+01 -3.785953223336805422e+02 -4.314172393442631233e+02 -4.693077204163598140e+02 -5.876448035532743006e+02
4.960646369118165921e+01 4.769557442811508707e+01 4.489380963942291203e+01 4.310319790305412369e+01 9.423491285709591381e+00 7.582403750801218756e+00 -4.229678593728693841e+02 -4.448102366224630373e+02 -4.497194813954383221e+02 -1.634099757739452116e+03
2.731813674494733846e+01 2.584329160106577206e+01 2.329894382170677503e+01 2.185032041981927264e+01 5.798747490732083065e+00 4.293791363750302459e+00 -3.866215940573123930e+02 -3.876214818137917746e+02 -3.868858938600250781e+02 -7.570696082229770809e+02
2.973837471775744490e+01 3.082358429982837578e+01 3.553199479902787061e+01 3.659400898398595103e+01 1.690787871612578286e+01 1.658141024883036607e+01 -4.053006679251401465e+02 -4.820177673427090781e+02 -5.331203507323507438e+02 -8.161618394934502021e+02
2.065360095976235399e+01 2.015518791764609574e+01 2.045404232070361061e+01 1.990356895154769390e+01 4.207797156389128546e+00 4.414129164490203650e+00 -4.157491726941473758e+02 -4.186345735907947301e+02 -4.175648588922011868e+02 -6.269072480101544897e+02
3.690765142305274082e+01 3.611939606854173945e+01 3.836129888605542959e+01 3.756568798800815756e+01 4.452187725325367218e+00 4.750347670930444188e+00 -4.251081697330694738e+02 -4.271042324689868792e+02 -4.259223018068907436e+02 -1.065379313904074479e+03
5.165231885841043891e+01 5.074230470103717039e+01 4.769598945934286149e+01 4.701739886486502229e+01 1.527656565370882902e+01 1.427701113382998699e+01 -3.973214787691118204e+02 -4.657726201316796732e+02 -5.617039962907822428e+02 -1.723485864788723802e+03
3.063347994027108712e+01 3.056899501310566691e+01 3.230518150775316144e+01 3.272321902884132072e+01 1.388111244046760184e+01 1.264323522789709919e+01 -3.967887435310998967e+02 -4.562201063649920911e+02 -5.516291770531806833e+02 -8.618638470575513111e+02
3.566476209490125626e+01 3.556984384137992095e+01 4.217469188048799111e+01 4.207954855633565217e+01 7.959514243450607651e+00 8.037567790170854209e+00 -4.207791898858305331e+02 -4.253865676408607897e+02 -4.256571158562339292e+02 -1.011837903627527680e+03
4.571789188132236603e+01 4.555493809563241570e+01 5.502483939425829362e+01 5.498204521441959258e+01 1.812629664503416649e+01 1.784211292132910387e+01 -3.928592638898803102e+02 -4.027703879494874855e+02 -4.066922246052175751e+02 -1.419656819397997651e+03
6.362963724333738469e+01 6.447068806958478149e+01 7.631043410218535428e+01 7.709806656975035821e+01 1.350359592951236465e+01 1.300359457131056473e+01 -5.118621347309758676e+02 -5.107543181289262861e+02 -5.105304697789521242e+02 -2.428590990041330770e+03
1.663055659720237855e+01 1.576746207209299300e+01 1.986559409879547644e+01 1.896980162983961193e+01 2.478012545762976693e+00 3.456962943455213377e+00 -3.823893653545051734e+02 -3.838234394285103122e+02 -3.840917225991143482e+02 -5.183115144783425876e+02
6.744607103488658595e+01 6.769378524263666463e+01 6.612656737937638241e+01 6.634695456912942291e+01 1.984571438028951640e+00 2.761840596089717881e+00 -3.914699405221006145e+02 -3.924053418476581214e+02 -4.626006030542744156e+02 -2.650450728854219960e+03
1.017232408304290203e+01 1.145724157997387849e+01 1.865679575353399855e+01 1.859631226789056768e+01 8.873622576610101120e+00 1.039765639338703451e+01 -3.659104327857543808e+02 -3.661586290933848886e+02 -3.667397316513014403e+02 -4.168238434611433831e+02
4.858385473521608588e+01 4.812775536994099923e+01 4.208297202020469285e+01 4.219823481538071519e+01 1.531591330082085811e+01 1.329970947084708754e+01 -4.122018642165505753e+02 -4.312267046558587253e+02 -4.330328708056065921e+02 -1.586329095803226664e+03
3.426586770590827058e+01 3.319613115310094997e+01 3.141764627691723177e+01 3.028692319369450203e+01 4.103986844927733912e+00 3.768293301413117913e+00 -3.657963256054509316e+02 -3.663463840454360820e+02 -3.702501188808638517e+02 -9.472488849318727944e+02
2.536137111369487940e+01 2.424277378280448403e+01 2.177674450334839307e+01 2.070883632593898227e+01 8.479348213914946086e+00 7.841350125630452084e+00 -4.250785375765322556e+02 -4.249670388399866852e+02 -4.249830274361038960e+02 -7.269405975411184500e+02
1.316619062047020172e+01 1.197720444236307280e+01 1.254125206387536906e+01 1.136135454547689605e+01 2.918336718411298936e+00 2.596567058003971251e+00 -3.959404649559056679e+02 -3.967216643928013013e+02 -3.960896767693620859e+02 -4.789947001255871442e+02
1.883439799095186729e+01 1.829034312806453144e+01 1.876373331583780768e+01 1.822614831026900717e+01 7.826685340553822812e-01 4.085513144691494403e-01 -3.971815033085033519e+02 -3.980049282765035628e+02 -3.983803761497126175e+02 -5.615660415449697211e+02
1.078159393521909521e+02 1.081951133019901050e+02 1.096755879498068396e+02 1.101157782876966564e+02 8.036614367085350707e+00 6.967825691626183371e+00 -4.452768892051677767e+02 -4.671003517800338614e+02 -1.305863580217776871e+03 -6.208265110681816623e+03
2.764309533114488815e+01 2.764823771906842254e+01 1.767637887850384359e+01 1.730832673894535745e+01 1.028762510678655140e+01 1.088588119079620142e+01 -3.907293482063910233e+02 -3.920877048574718060e+02 -3.909913928103554781e+02 -7.656500542968093441e+02
3.639469942523920309e+01 3.544750975690973149e+01 3.978391999548071567e+01 3.841801701432499527e+01 1.588937305292769864e+01 1.700105516759067115e+01 -3.716470977303186487e+02 -4.335285571003449263e+02 -4.438683096137377788e+02 -1.028261373615702951e+03
4.409880877374727248e+01 4.320151101434438345e+01 3.408039967586459795e+01 3.321370943362644823e+01 1.372783130637332327e+01 1.295774178565286761e+01 -4.104177797156986571e+02 -4.194669549306768772e+02 -4.194663107618675895e+02 -1.376517961403061463e+03
4.121080752625738342e+01 4.203200744876898654e+01 3.043206040430768766e+01 3.109214732586437790e+01 2.138010806955667675e+01 2.201570707173379660e+01 -4.017460682115736859e+02 -4.035662511644371193e+02 -4.039576932506243452e+02 -1.245866030796326186e+03
2.125945295248629918e+01 2.061621647663980639e+01 1.964127679869612209e+01 1.905745679026966144e+01 4.193889288339918586e+00 3.601005478336301469e+00 -4.226793075994038986e+02 -4.256607399701335339e+02 -4.251647570359280621e+02 -6.101276430438966827e+02
3.963024666945270269e+01 3.935363415996618386e+01 3.331000623320829845e+01 3.306363913823211931e+01 7.254680753625751599e+00 6.854984011212694739e+00 -4.353785764255246136e+02 -4.384907605597452971e+02 -4.372924583256088908e+02 -1.205653931116052490e+03
4.820403314396534000e+01 4.750804156316920768e+01 4.958494265601726880e+01 4.895568225251543026e+01 8.987227783310531848e+00 8.728379673504811365e+00 -4.351101127887601479e+02 -4.378669295761992544e+02 -4.366588308894521901e+02 -1.568701536484556300e+03
7.797369093665133732e+01 7.882117071265052743e+01 8.109480685132604094e+01 8.210880717977052257e+01 1.625188879473785164e+01 1.516668036743686088e+01 -3.839948004015087690e+02 -4.136785901224130271e+02 -4.976211341979686154e+02 -3.403694098980960007e+03
2.337381845395879765e+01 2.282519596703049558e+01 2.631460136865353761e+01 2.528572006582819753e+01 6.227977647746488543e+00 7.929641969953770797e+00 -4.185937823130158222e+02 -4.206981478205529470e+02 -4.211774125063590191e+02 -6.880321531762024279e+02
3.756827660957552695e+01 3.883731355545263142e+01 3.590938975979829451e+01 3.714376041800729666e+01 3.483466670257618247e+00 4.285441808135782793e+00 -3.971585314665224473e+02 -4.013654424073160953e+02 -4.079501232534259429e+02 -1.097245657418676046e+03
3.613310262517434523e+01 3.534033016899139312e+01 5.467186654570994619e+01 5.409320866204413392e+01 2.272858180708486131e+01 2.287218945345239973e+01 -4.468836156082927005e+02 -4.514227360949833496e+02 -4.515438200861194673e+02 -1.072311263358483757e+03
2.829039985107489485e+01 2.888616205318503560e+01 4.728993139568201798e+01 4.738424852320432024e+01 2.018105738331079024e+01 2.079374814105123548e+01 -3.831128072570569998e+02 -3.847199125904566017e+02 -3.841624818999579247e+02 -7.797024752300346790e+02
6.501496255255412393e+01 6.424394655271974841e+01 6.500809418199669665e+01 6.418568885554816461e+01 1.285446172918278007e+00 2.557568949130172076e+00 -4.099082495247671432e+02 -4.105051118134222179e+02 -4.316791334242365110e+02 -2.506843271909202940e+03
6.748090042820092549e+01 6.888098088149696707e+01 4.928700384458355899e+01 5.071893113094064631e+01 1.836340628181251944e+01 1.957962437942842726e+01 -4.513984410669024214e+02 -4.551835692101544169e+02 -4.545614087780931527e+02 -2.668884672187334672e+03
4.362948308176950718e+01 4.340970503021762283e+01 4.137747215947382529e+01 4.113339456100223401e+01 2.574055093731727251e+00 2.755250853397146482e+00 -5.359617694616486006e+02 -5.378832248122432702e+02 -5.384846543397994765e+02 -1.342213112584668806e+03
3.610389777670255995e+01 3.592221206412344969e+01 3.690230807226796372e+01 3.572560760743523645e+01 2.512504028434028314e+01 2.646678922415519608e+01 -3.694211884808488549e+02 -3.739443754155706756e+02 -3.724651339886895016e+02 -1.011796213195254154e+03
1.454786554160094880e+01 1.310542683178783641e+01 1.490268947923857468e+01 1.342947365737874676e+01 8.196044994104752845e+00 8.302130783818228110e+00 -3.698889495055857424e+02 -3.714171258343613431e+02 -3.728762603468907173e+02 -4.707981045064400973e+02
4.982658146823700918e+01 4.904217434442443135e+01 4.113185029703078044e+01 4.051061074738908019e+01 1.132229639570064172e+01 9.990855066844746446e+00 -4.148909438501190152e+02 -4.173739974047362580e+02 -4.171197409464424481e+02 -1.636517684059390376e+03
1.086641147268064884e+02 1.085575673740096647e+02 9.801788336257739331e+01 9.801634839636086838e+01 1.801362626721778071e+01 1.735586177267186159e+01 -5.597549940550595693e+02 -6.649396593209928596e+02 -8.362122985703387030e+02 -6.297328785675643303e+03
5.235318728192864057e+01 5.109761645279918696e+01 5.227082437966746653e+01 5.101413707111780838e+01 6.236978360197357185e-01 8.960647073712911526e-02 -3.828311831737370312e+02 -3.841573819059305492e+02 -3.839584441348516179e+02 -1.729351541898242886e+03
7.329756908223453138e+01 7.246324080995933059e+01 7.619066332148129561e+01 7.538096586079798556e+01 5.817506983461329106e+00 5.915162148012319321e+00 -4.026249234646693935e+02 -4.133443473535636485e+02 -4.736980143401070222e+02 -3.072133128279346238e+03
1.801980937152208639e+01 1.753928375256831629e+01 1.560697821532607854e+01 1.489935299013398584e+01 6.639803675523133997e+00 6.944378495987411526e+00 -3.779331570943365364e+02 -3.797524126932897275e+02 -3.799875605558322036e+02 -5.360332206802886503e+02
1.726208791934570286e+01 1.663345662545430059e+01 1.449916173957166166e+01 1.410963588081106579e+01 5.421267418975567409e+00 4.255720043625188964e+00 -3.920547259889889915e+02 -4.011095201899717608e+02 -4.028622488573054738e+02 -5.356577243522839353e+02
2.090139248945739325e+01 2.096058923620173786e+01 3.179100049429617414e+01 3.156684508306579318e+01 1.554358147037924986e+01 1.606138717078576406e+01 -4.235689048619427695e+02 -4.258750657729026443e+02 -4.260093779432448855e+02 -6.343926216428344560e+02
4.437159843814642102e+01 4.304308092392059137e+01 3.769777175200962205e+01 3.605862583199871096e+01 1.748420526981229628e+01 1.759344270403048682e+01 -5.728093402049390761e+02 -5.770126124141812625e+02 -5.757571288818455741e+02 -1.391421660370747759e+03
4.851738930026539265e+01 4.940659450040874390e+01 3.266126621048402257e+01 3.373956249343908809e+01 1.754066298417239977e+01 1.796109154808873853e+01 -4.275369807743431352e+02 -4.384896678075197656e+02 -4.374552322239762248e+02 -1.580756541190844018e+03
4.850804950158723017e+01 4.961986727546459974e+01 4.479741568549800945e+01 4.599758882685772932e+01 1.215942520762009416e+01 1.215639632455121522e+01 -3.932899410362406343e+02 -3.957895863992495720e+02 -3.944972299160228886e+02 -1.547968696873487715e+03
4.802727233092584669e+01 4.638973964150807916e+01 5.365729815616001730e+01 5.221173603941293351e+01 7.813506763602637406e+00 7.750360351542075144e+00 -3.845937352824441859e+02 -3.874868735162658027e+02 -3.890681478760570826e+02 -1.526258552112838288e+03
5.824677617501559013e+01 5.888263532274056899e+01 4.137310074979630059e+01 4.105969527788910511e+01 3.047407748101773350e+01 3.204408324770344052e+01 -4.131910367161061117e+02 -4.217477971753506836e+02 -4.233407875793092785e+02 -2.104439825728299638e+03
8.021660840292170747e+00 8.956555578731553169e+00 7.987944865457744292e+00 8.949747636735294165e+00 2.724921705903159630e+00 2.635977316007543703e+00 -3.962904886945627254e+02 -3.977459845456702396e+02 -3.983133476630252403e+02 -4.266003763988680930e+02
6.383115107406649713e+01 6.416855706354139954e+01 5.804323908330504622e+01 5.832385513997278537e+01 7.885028830368434605e+00 8.506248101991236155e+00 -4.380346006635072058e+02 -4.436027014820868430e+02 -4.436710363897035450e+02 -2.423024418265079930e+03
1.079819797986596228e+02 1.081822167687414833e+02 8.695563810016025741e+01 8.707543145020392217e+01 2.350159835276827636e+01 2.397014052304811926e+01 -5.060581683937102753e+02 -5.119264738865126674e+02 -5.114579341789815885e+02 -6.197762580210232954e+03
2.165283543665307775e+01 2.139488235895114343e+01 2.473618086383206460e+01 2.420653144363025788e+01 2.953103820030219762e+00 4.555887087552998871e+00 -4.290605342176768318e+02 -4.311727474306545105e+02 -4.328216559042631388e+02 -6.577050789354772178e+02
3.806317383138755872e+01 3.568175987581164321e+01 3.547738025699769082e+01 3.289961500574013087e+01 8.758108835165494099e+00 8.739164623292305478e+00 -3.699396539367019159e+02 -3.757171825173956563e+02 -3.811647992090328785e+02 -1.083840782307631343e+03
1.117010686285863486e+01 9.865741356285573360e+00 1.293179464115643285e+01 1.187746795844309489e+01 3.705708813000773816e+00 3.609916762091893716e+00 -3.975471481378111207e+02 -4.060600075903637958e+02 -4.102843992947811103e+02 -4.567877800349464223e+02
5.661859830959275541e+01 5.749677331335669805e+01 4.281889636894580775e+01 4.402951384027797133e+01 2.172752217113142947e+01 2.159738281058567821e+01 -3.924310611000238964e+02 -4.000773656584348146e+02 -4.040725073912822154e+02 -1.988701560579950183e+03
4.405404033393236318e+01 4.377970008276739122e+01 4.528150740634075078e+01 4.503354985554832268e+01 2.479260744892713753e+00 2.071831231211698654e+00 -4.056421770862428389e+02 -4.062829071681455844e+02 -4.392759253320151061e+02 -1.368871183237869900e+03
7.629841871156686750e+01 7.558750513904180934e+01 7.332838427267674319e+01 7.260573188250923238e+01 4.315893145076172388e+00 3.998939722453359824e+00 -5.309037362797935202e+02 -5.317151925617000643e+02 -5.337914787679103483e+02 -3.303189519369777827e+03
1.962363753717192694e+01 2.011144592008753307e+01 1.811603143275785754e+01 1.838743543690614146e+01 2.042290681779236117e+00 3.442476816751312008e+00 -4.301270303979949858e+02 -4.321261569395522315e+02 -4.327329482973627250e+02 -6.149463958278649898e+02
8.507750136830102861e+01 8.567642808477735628e+01 9.106560464315722925e+01 9.144942752324655544e+01 1.359284003575899469e+01 1.469609369197365289e+01 -5.448918357072528806e+02 -5.925111064472298494e+02 -8.430937020309424952e+02 -3.994470940373721533e+03
6.975284199186694423e+01 6.793234125320995531e+01 8.158582149593463839e+01 7.980039703567994991e+01 1.187606764118050506e+01 1.329105694239831514e+01 -3.849967961064098176e+02 -3.908788012357465504e+02 -3.958438053906020855e+02 -2.806227634388279512e+03
3.697070587741061587e+01 3.614862463313777852e+01 4.878983613148998444e+01 4.841668004107424395e+01 2.122265428728060854e+01 2.065872165501654933e+01 -4.015768561886060297e+02 -4.036946755942284994e+02 -4.030446674607909472e+02 -1.078725071904041215e+03
5.399970554195282801e+01 5.514311581588262356e+01 4.229722469846784350e+01 4.336883559445669789e+01 1.982601333398722332e+01 2.062955413205310151e+01 -7.760280463878165165e+02 -7.811952123326709625e+02 -7.795488080502026378e+02 -1.877304232380728990e+03
7.935431293858323443e+01 7.789729168262149983e+01 8.348499004667594647e+01 8.210542699872253536e+01 1.279952558448847455e+01 1.278165648905876317e+01 -4.413724258156051405e+02 -4.427112667585325312e+02 -4.430511189441995725e+02 -3.568629083815944341e+03
9.901457780772840067e+01 9.994652313993145754e+01 9.631133098948467364e+01 9.734325802338693734e+01 1.071286733216243725e+01 9.980818793518404064e+00 -5.748519828361320378e+02 -5.798821391601356936e+02 -5.802510707372251773e+02 -5.312659274668954822e+03
3.661724116155397013e+01 3.758195515586089641e+01 3.443854411222611134e+01 3.532738478199159715e+01 2.314301465861494655e+00 3.646009816990774421e+00 -4.220199624345210623e+02 -4.232083589707696092e+02 -4.438759000295141277e+02 -1.086719152408548325e+03
3.700114660574141112e+01 3.803683376477570022e+01 2.778719156691396108e+01 2.836184784417638483e+01 1.470025581789591307e+01 1.613194586879988179e+01 -4.411243261442618291e+02 -4.557335310280864746e+02 -4.576737800680739952e+02 -1.118399510155871440e+03
1.689369574846882216e+01 1.641318900053154550e+01 1.746299633987019462e+01 1.671868665417176558e+01 2.424554159976040957e+00 3.667241042574143961e+00 -4.065414801106661002e+02 -4.082307324357685161e+02 -4.146192229740256039e+02 -5.436730594121681861e+02
2.287470854905168594e+01 2.287524229440071366e+01 2.396784250699507623e+01 2.396629913199191719e+01 1.851408948902624862e+00 1.877611673289490524e+00 -4.148149435059190182e+02 -4.156740539559324361e+02 -4.174115402965013004e+02 -6.664545378415542700e+02
4.969361796624492911e+01 5.124880102645902724e+01 5.558241803436843043e+01 5.714347836703295513e+01 8.487572017808048486e+00 7.160388407715799097e+00 -4.312014932410308461e+02 -4.365441453786351076e+02 -4.370850810353985594e+02 -1.655416722625434204e+03
4.072658276907712604e+01 4.042681732484430057e+01 3.934489830851438796e+01 3.913061016834939920e+01 1.604859706859200941e+01 1.581249664359579477e+01 -4.095104095805176598e+02 -4.199571616926219235e+02 -4.199725154672464100e+02 -1.226901376927833098e+03
6.786025070577026952e+01 6.711296048724700825e+01 7.902293566320115303e+01 7.823393530263000173e+01 1.352140066612387237e+01 1.432910923109901269e+01 -3.905359742066142985e+02 -4.049293418974676797e+02 -4.455727626026380790e+02 -2.686388168937985029e+03
7.165754963735818706e+01 7.075140871506482654e+01 6.136370324698950185e+01 6.035616475973234429e+01 1.155740087033232477e+01 1.126448122840147725e+01 -4.176082570397318818e+02 -4.214386123788883651e+02 -4.199803546223302533e+02 -2.967805593623651021e+03
1.031554616421501436e+02 1.041705734552034528e+02 6.391991287324229631e+01 6.468117112161371551e+01 3.919358199304809176e+01 4.058583390032764981e+01 -3.914705566885172061e+02 -3.955857734686654226e+02 -3.949122170429081962e+02 -5.709913369168667487e+03
6.410011581553909821e+01 6.411659801469164677e+01 4.555674265162683412e+01 4.578925514823395559e+01 2.392336692584540359e+01 2.351556072435859335e+01 -4.190694445404453745e+02 -4.714236332932568985e+02 -4.709691762160969688e+02 -2.457987054798998997e+03
4.990201131120942790e+01 4.966390899099105383e+01 5.121478159097201655e+01 5.097308280387523638e+01 1.196074925079960938e+00 1.521449143759172840e+00 -4.107889819945125396e+02 -4.126398358621684110e+02 -4.113616296004487367e+02 -1.646608316911384691e+03
7.108418179003507475e+01 6.948795481438303057e+01 6.528854182896823488e+01 6.331638585120895613e+01 1.301648618751638509e+01 1.401214001845097989e+01 -4.459511010795683319e+02 -4.658885630834810172e+02 -4.662913136029297334e+02 -2.912625652510101190e+03
4.418689724711589406e+01 4.420238158112674398e+01 2.825936963525873225e+01 2.758139350791682176e+01 1.834225713097197996e+01 1.934430751615535371e+01 -6.753686270492302128e+02 -6.777741679271034627e+02 -6.773957552430089208e+02 -1.398288289561347710e+03
7.236173488141595556e+01 7.043850551356752021e+01 6.940673802909613244e+01 6.749725022276685138e+01 5.406204117805803122e+00 3.553122394499205416e+00 -4.417439552498909734e+02 -4.457671700405776392e+02 -4.457976825002742771e+02 -3.006149779112427495e+03
8.892744558003610678e+01 8.844074067523564509e+01 7.115290970842488605e+01 7.062324372738633826e+01 1.850471314875353812e+01 1.819485564239898423e+01 -4.592218171907844635e+02 -4.627306921821291894e+02 -4.612783105753839550e+02 -4.344910480842875586e+03
4.429350945737209599e+01 4.285852456568423463e+01 3.552821111729803505e+01 3.414802532197987972e+01 1.236588668383482847e+01 1.106741594652195282e+01 -3.869987851886118619e+02 -3.933621377065849174e+02 -3.935753029476308598e+02 -1.361144011090507092e+03
7.060907532984471402e+01 7.001577489238029273e+01 7.000627839369848004e+01 6.891843545559920869e+01 1.818931415115507022e+01 1.987170819193208970e+01 -5.529475148795702353e+02 -5.584352183340702140e+02 -5.569787409246778225e+02 -2.902040007265861277e+03
7.594932785063132030e+01 7.420148994540508625e+01 7.537060029027763619e+01 7.362364783135203083e+01 2.103913939514609588e+00 8.746173818754225948e-01 -3.924143489220467131e+02 -3.932175081838754522e+02 -4.089652443535834436e+02 -3.266061385062082991e+03
9.371477838446951125e+01 9.358918113036402531e+01 6.471814778550469782e+01 6.450330297606650731e+01 3.321980284272039086e+01 3.328300793752507047e+01 -4.423527970129445066e+02 -4.434791861160043140e+02 -4.418914686025897254e+02 -4.751304619328301669e+03
6.673626947879029103e+01 6.562542291408973938e+01 6.278761644525354768e+01 6.148250855257791869e+01 8.911691800387639972e+00 9.670833365049780639e+00 -4.074932389851003904e+02 -4.141360080206976022e+02 -4.214299969785036524e+02 -2.615205748704976486e+03
9.211361661617046082e+01 9.185966931144500336e+01 6.858415979780802729e+01 6.879986062980124473e+01 4.260058993909837000e+01 4.168496723025359074e+01 -4.087027210005365987e+02 -4.163421481562083386e+02 -4.166393189295731645e+02 -4.631374739867062999e+03
