8.390292295102705467e+00 3.350670831373054170e+01
1.523021050297163370e+01 1.134506073005599660e+02
2.207012871084057082e+01 2.404933767049117250e+02
2.891004691870949728e+01 4.143222528129034572e+02
3.574996512657843795e+01 6.350208415344602599e+02
4.258988333444735730e+01 9.025793049500358620e+02
4.942980154231629797e+01 1.216972598373406072e+03
5.626971975018523153e+01 1.578185042691499348e+03
6.310963795805415089e+01 1.986206919083107096e+03
6.994955616592308445e+01 2.441031693800080575e+03
7.678947437379206065e+01 2.942654714573998262e+03
8.362939258166096579e+01 3.491072535317629445e+03
9.046931078952989935e+01 4.086282527917889638e+03
9.730922899739879028e+01 4.728282641662915921e+03
1.041491472052677096e+02 5.417071245963468755e+03
5.625491413309712030e+00 1.354960931946300207e+01
1.219725212897383493e+01 7.072481781328178840e+01
1.876901284463793473e+01 1.717078157299302461e+02
2.534077356030205408e+01 3.162290008685026805e+02
3.191253427596621250e+01 5.040231974948372340e+02
3.848429499163032830e+01 7.350288504091342929e+02
4.505605570729448317e+01 1.009228282869570194e+03
5.162781642295857409e+01 1.326613028614406630e+03
5.819957713862268633e+01 1.687177960009680646e+03
6.477133785428684121e+01 2.090919764015623059e+03
7.134309856995095345e+01 2.537836254262797411e+03
7.791485928561509411e+01 3.027925943833962720e+03
8.448662000127916372e+01 3.561187780684765130e+03
9.105838071694327596e+01 4.137620989437404205e+03
9.763014143260743083e+01 4.757224976373064237e+03
1.214099942419810318e+01 7.593675998977215613e+01
2.451030020404479970e+01 3.010215261682243977e+02
3.687960098389148555e+01 6.790296447242660633e+02
4.924890176373821049e+01 1.209884315182097453e+03
6.161820254358489279e+01 1.893486229859820696e+03
7.398750332343153957e+01 2.729802435410513681e+03
8.635680410327823608e+01 3.718820416684439806e+03
9.872610488312494681e+01 4.860531243454061951e+03
1.110954056629716291e+02 6.154926163324052141e+03
1.234647064428183683e+02 7.601997375324230234e+03
1.358340072226650648e+02 9.201738702931590524e+03
1.482033080025116760e+02 1.095414550897704612e+04
1.605726087823584294e+02 1.285921432503700453e+04
1.729419095622050691e+02 1.491694251171196629e+04
1.853112103420518224e+02 1.712732801729720086e+04
1.448067792810631182e+01 1.016535804771933726e+02
2.989423117438960986e+01 4.423066778791304614e+02
4.530778442067293099e+01 1.020948791311249579e+03
6.072133766695615975e+01 1.837312633478346470e+03
7.613489091323953062e+01 2.891372843942873715e+03
9.154844415952292991e+01 4.183150249216213524e+03
1.069619974058061729e+02 5.712613216333120363e+03
1.223755506520893732e+02 7.479724233988862579e+03
1.377891038983728151e+02 9.484460018522177052e+03
1.532026571446561150e+02 1.172680697407072694e+04
1.686162103909392727e+02 1.420675657877502454e+04
1.840297636372225725e+02 1.692430310764931710e+04
1.994433168835059007e+02 1.987944248398101627e+04
2.148568701297894563e+02 2.307217162616088535e+04
2.302704233760721308e+02 2.650248806057294132e+04
8.764396752428012860e+00 3.623060974698989867e+01
1.859706870604028950e+01 1.693299399662091673e+02
2.842974065965258035e+01 3.998247461007461538e+02
3.826241261326485699e+01 7.272364044217885066e+02
4.809508456687716205e+01 1.151421505148937968e+03
