# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
2.986160095141456594e+01 2.874452392491285124e+01 2.865111231941311587e+01 2.862630990364290184e+01 1.741141527797746136e+01 1.536825218454293385e+01 -4.086190750967646181e+02 -4.125671800304656927e+02 -4.580622094861065534e+02 -8.485321028911762369e+02
4.786972714161169051e+01 4.621178798221797734e+01 3.919048142014251823e+01 3.795142117847139929e+01 1.908809219479443797e+01 1.738602161923380862e+01 -3.901972230253356884e+02 -3.989709774633139432e+02 -4.124784098005120541e+02 -1.526594824462071529e+03
1.677249872679484000e+01 1.723236702639670881e+01 1.320866899947706230e+01 1.350425334611750294e+01 3.412771257541809433e+00 4.322628227315833627e+00 -3.782480199810487989e+02 -3.790053217637847069e+02 -3.790417295687302044e+02 -5.133130387805222199e+02
1.137572605597602760e+01 1.197593325435020617e+01 8.641049332125222193e+00 9.206925722374347032e+00 3.601223045770785003e+00 4.085400640022586849e+00 -3.849278376061436120e+02 -3.863628960066120044e+02 -3.886437425156813674e+02 -4.466654905178223771e+02
4.629200736153438100e+01 4.567437009211572985e+01 3.963287426461258178e+01 3.897065387493513811e+01 1.302037846385116993e+01 1.283312622389479607e+01 -3.991174691782865125e+02 -4.069202476151081100e+02 -4.223953306267561629e+02 -1.442473623094003187e+03
8.592823254675472811e+00 9.358991284408526568e+00 1.338998036766271404e+01 1.412353809760224621e+01 6.440828206323763183e+00 5.900189534595665641e+00 -3.816452844599483001e+02 -3.840656136101300149e+02 -3.958531095398821549e+02 -4.160225162793557274e+02
2.990673660772238307e+01 3.124530272253014118e+01 3.456973052679462910e+01 3.550443955944059127e+01 7.726121485954319468e+00 8.717009797095714774e+00 -3.744057476466503545e+02 -3.771428456449523878e+02 -3.794623210206822250e+02 -8.141033688717764107e+02
3.096499967016652022e+01 3.205121638735357692e+01 2.062253510051904470e+01 2.137213403225052133e+01 1.105063712638735751e+01 1.254836515505833638e+01 -5.576052354819690891e+02 -5.588798952645394138e+02 -5.608157453292975561e+02 -8.629915487272664905e+02
3.471366296452891476e+01 3.493735987845390412e+01 3.103962830616759305e+01 3.133277043992977084e+01 7.884696844569980989e+00 7.706991232001207948e+00 -3.764477656379629025e+02 -3.787973287088560141e+02 -3.811135765100135018e+02 -9.775830923528596941e+02
7.208406388266342901e+01 7.139612638288504343e+01 5.866292858427699741e+01 5.796900697409850522e+01 2.244538722317691892e+01 2.204206170227670825e+01 -4.809075285400817279e+02 -4.885540132600941661e+02 -4.898947305987832692e+02 -3.010424999680143628e+03
6.722601020818309792e+01 6.492636355336627219e+01 4.929340841171546117e+01 4.697124037986229439e+01 2.231845748805335461e+01 2.034050339590341849e+01 -4.396873210978788507e+02 -4.487702567710590529e+02 -4.439993672616989215e+02 -2.638124310185700324e+03
3.122690916068697931e+01 3.217513273611155711e+01 2.488371114493049419e+01 2.580853221562328770e+01 8.846413463112279274e+00 9.542357324790993189e+00 -4.193724905612216958e+02 -4.223617635042111829e+02 -4.260614463223636221e+02 -8.922796452439042696e+02
3.433012847897926179e+01 3.315859662165148336e+01 4.999854148378803131e+01 4.917375164328826997e+01 2.095279078715890364e+01 2.103416594093976144e+01 -4.132642526603125361e+02 -4.390096896890127027e+02 -4.408116169638797146e+02 -9.997766610853122984e+02
2.586272081685493163e+01 2.728219658155008531e+01 2.014198588054923889e+01 2.129053208193730740e+01 8.359897581702503189e+00 9.814239252041364381e+00 -4.051656356694605279e+02 -4.088235507519757448e+02 -4.079886025418261966e+02 -7.339039810309819813e+02
3.333444230097582306e+01 3.292631098263929346e+01 3.081937162397999330e+01 3.151292584000498920e+01 2.013304609715833848e+01 1.819306628679892057e+01 -3.967723953423624721e+02 -4.033930445633324666e+02 -4.254760779902822492e+02 -9.487349900676937295e+02
5.124086431014560361e+01 5.050383855248010434e+01 4.640329028713125581e+01 4.581379300286634049e+01 1.774373581438035785e+01 1.714800932970952374e+01 -4.271565977665992477e+02 -4.377820461168431621e+02 -4.514787049170616910e+02 -1.709205980219003550e+03
1.926741954869235229e+01 1.906677402588362469e+01 1.957614119794679652e+01 1.883054535632727067e+01 5.532601816562396913e+00 6.993206890860336422e+00 -3.612305167583819525e+02 -3.648906561156543944e+02 -3.701148861343613703e+02 -5.455848561842362869e+02
4.785467076058826486e+00 4.300362172448698672e+00 5.033152087338790714e+00 4.780640354952575777e+00 2.061201859807415993e+00 1.458595412938971103e+00 -4.015460221962694050e+02 -4.021739008449611674e+02 -4.032475287191657003e+02 -4.095584860356021863e+02
5.734864063164196502e+00 5.073553639251120906e+00 6.543873823596207728e+00 6.227519017322705075e+00 2.594567615952897199e+00 1.843046524556162469e+00 -3.977036624961961593e+02 -3.981369685303926076e+02 -4.006798834562472393e+02 -4.113365022114118119e+02
3.734894804616706665e+01 3.668849319089933658e+01 4.266700876467115222e+01 4.214109636069235165e+01 1.618963465033280613e+01 1.606083887678056499e+01 -4.195878259800769570e+02 -4.306149374585085639e+02 -4.509728030848546609e+02 -1.104083182703850753e+03
4.553845203351169602e+01 4.615537105297576659e+01 3.554550549365478673e+01 3.609810921638966619e+01 1.064724062408976835e+01 1.139544952103552156e+01 -3.898253953908798621e+02 -4.011415143204076230e+02 -3.962188219217454730e+02 -1.410290453426713611e+03
5.611380285114939426e+01 5.644348043666601455e+01 4.841717273398477772e+01 4.858487840681631553e+01 1.905987224772316324e+01 1.959372632193031194e+01 -4.184803426008396059e+02 -4.312676987626654181e+02 -4.328883712892659901e+02 -1.982322877637636793e+03
2.234473683631222229e+01 2.348565083818891708e+01 3.190862490610622260e+01 3.311355873596586719e+01 1.475228416501566109e+01 1.380287786031997399e+01 -3.835776242333290043e+02 -3.911589438848066038e+02 -4.068230388247693554e+02 -6.312386477299080525e+02
7.378190802108153434e+01 7.402721508602441247e+01 5.807477235416376971e+01 5.798790133525017865e+01 2.507869124124559335e+01 2.597184559366335321e+01 -4.127700960215047417e+02 -4.274722154468037729e+02 -4.512169937811207774e+02 -3.109370676728744002e+03
5.499894656111244728e+01 5.420536451912654030e+01 4.255942245701157134e+01 4.182952547226289397e+01 1.940188777114937579e+01 1.873549716313430125e+01 -4.326607568323586293e+02 -4.372024598946748597e+02 -4.395448551304544367e+02 -1.905168476172422288e+03
