# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
1.029458709534095533e+02 1.028936965852868752e+02 1.024589083579452335e+02 1.023975191836043450e+02 3.277176915497967080e+00 3.536655286911011942e+00 -4.238314835540240892e+02 -4.265603611910124755e+02 -4.277692115883243673e+02 -5.695328229717116301e+03
2.671409802722534366e+01 2.602664566527295520e+01 2.303607284379326003e+01 2.226138562891840067e+01 4.382614915918731313e+00 4.229777514433245678e+00 -4.296486642025221272e+02 -4.320018276230378547e+02 -4.347126201386480489e+02 -7.820095028485127386e+02
1.106216527464841874e+02 1.095578500761593403e+02 1.145030320633101013e+02 1.134341869811214281e+02 6.530429314707818733e+00 7.184049458588519954e+00 -3.773036210005985254e+02 -3.795301680695102391e+02 -3.837310648479030419e+02 -6.483181312157039429e+03
3.959452971339267435e+01 3.997865027613374878e+01 3.983283456619327723e+01 4.038675113626780444e+01 8.107606514779345019e+00 7.122850638168525705e+00 -3.986567217700581978e+02 -4.003766373573260466e+02 -4.025258255237983462e+02 -1.170362628963559246e+03
3.878840196404682672e+01 3.912949415399555164e+01 3.873093588953262412e+01 3.907280490729016975e+01 2.582656058399670496e-01 2.043571252812940720e-01 -4.100433732013614190e+02 -4.126818754507622771e+02 -4.145106929344828472e+02 -1.151414101697109572e+03
5.119741019064638010e+01 5.177980652899575631e+01 4.227142620875822843e+01 4.278531129550653844e+01 9.482403249496428543e+00 1.027732203192845084e+01 -4.174171622554235341e+02 -4.201184136082712826e+02 -4.230433326152909217e+02 -1.726241932327779523e+03
7.609760939433601834e+01 7.610321568528543423e+01 6.306841293781881319e+01 6.320330729691795568e+01 1.619730010331845449e+01 1.568080144805011145e+01 -4.361696414492728877e+02 -4.399010065137953802e+02 -4.417285480933298345e+02 -3.303969851882091916e+03
3.677816161531884376e+01 3.842753107883365260e+01 4.302665631150897241e+01 4.460472153843280552e+01 1.238808689211420955e+01 1.179388366832356105e+01 -3.884997285182114410e+02 -3.944833991163697533e+02 -4.854343365134616306e+02 -1.055379991831696771e+03
2.146047552793355351e+01 2.078992454113897281e+01 2.566627857354808029e+01 2.496161641198682446e+01 4.137204618450047278e+00 4.884258125232962655e+00 -4.090661835070192751e+02 -4.096621552498845062e+02 -4.119621227187396357e+02 -6.343483958349478371e+02
3.238072353562728267e+01 3.446463622971688778e+01 3.244859387423212382e+01 3.453376655277229190e+01 1.624800383193679698e+00 1.250716641292328180e-01 -4.018837397766601498e+02 -4.026864919484993379e+02 -4.480195474878473760e+02 -9.223961836039712807e+02
