# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
4.562044595274659997e+01 4.664550380685060560e+01 3.716052169701237773e+01 3.812030183154633534e+01 8.273752617027378520e+00 9.460500751262770791e+00 -3.938552156230149990e+02 -4.003782077370946695e+02 -4.011576613237697870e+02 -1.431196437691490473e+03
1.345398894314380378e+01 1.268009675124357827e+01 1.002454261735644359e+01 9.407880078383351830e+00 4.714131012146836497e+00 3.599730846012048513e+00 -3.908067730080032334e+02 -3.941467024663082839e+02 -3.961671530223529771e+02 -4.774953364604327817e+02
1.049258474960578980e+01 9.401909932026629946e+00 8.099396233772266029e+00 7.073231839469526605e+00 3.733638173204810951e+00 2.566022753931501921e+00 -4.169912850554684951e+02 -4.188594148775145527e+02 -4.206645704099539103e+02 -4.695517825367073783e+02
2.679514594500516367e+01 2.723263546487021713e+01 1.978586918409235551e+01 2.023008306824294422e+01 7.349654498507518063e+00 7.728450831878495464e+00 -3.955496449442647418e+02 -3.986638676578727427e+02 -4.020955645730712718e+02 -7.503328262149015018e+02
2.643031849353756968e+01 2.653711168540874255e+01 2.014196152226413261e+01 2.020656925119174829e+01 6.769186570309449813e+00 6.987918696091572457e+00 -4.071019933096307000e+02 -4.086466157345029160e+02 -4.109615008410850692e+02 -7.527459037908922710e+02
2.499412176434343635e+01 2.449986094696243200e+01 1.917174684850043676e+01 1.869211149839918207e+01 7.076096651982185293e+00 6.599724680922847142e+00 -3.841744644951550640e+02 -3.860178841222090114e+02 -3.883188520167258844e+02 -6.877318610637985330e+02
3.411574007446046863e+01 3.168576335431337654e+01 2.684427349413579122e+01 2.447156301770751341e+01 1.034317044595216828e+01 7.966859870326678639e+00 -3.763614869899919881e+02 -3.805879179143241799e+02 -3.828556532965959605e+02 -9.530977700959427921e+02
1.567413498537802496e+01 1.443392681682609435e+01 1.198395684203535794e+01 1.045046876357596766e+01 4.858462134411415612e+00 4.435660457596737771e+00 -3.959471264535966384e+02 -3.968479842920344254e+02 -3.996290579416148603e+02 -5.175459706485272591e+02
3.383898816229613971e+01 3.275537263607287031e+01 2.753802647589540697e+01 2.629112420755928170e+01 7.766105224875691881e+00 7.399631866030005334e+00 -3.979871569870132930e+02 -4.003338790359972563e+02 -4.023284903611652226e+02 -9.611885315897098963e+02
9.975965646113454710e+00 8.769279454449881328e+00 7.478036977246658168e+00 6.452318811517637087e+00 4.105037877821472669e+00 2.551844666379182947e+00 -3.703494860996771081e+02 -3.699064237108358384e+02 -3.717936449780238490e+02 -4.178119414073840971e+02
4.466747310403339277e+00 4.631495725907558203e+00 3.476366857523535359e+00 3.748855999836501418e+00 1.280195122344990111e+00 1.028985609364258869e+00 -3.786504835251675445e+02 -3.807966532815739242e+02 -3.794557825108280440e+02 -3.884796336955004676e+02
5.692415140492396119e+01 5.567234798796715722e+01 4.330060652735183169e+01 4.200368277611916312e+01 1.627190266772767657e+01 1.527587027578798384e+01 -4.020452025976358073e+02 -4.077666453373402646e+02 -4.101013613270725386e+02 -2.005629229775849126e+03
1.097072306724389534e+01 1.066089803423890991e+01 8.719442375613606799e+00 8.536775559468830821e+00 3.177736671136380142e+00 2.472539719081974674e+00 -3.706209567416839832e+02 -3.774554723911614929e+02 -3.737569383155539526e+02 -4.317596549249805093e+02
